Unnamed: 0,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position ,Longitude,Latitude,Distance traveled (km),Distance_geopy
0,0,2017-05-04 01:18:00,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约144米,距湘麓驾校(黎托分校)-北门 约182米",113.056625,28.168590000000002,0.0,0.0
1,1,2017-05-04 01:18:48,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约137米,距湘麓驾校(黎托分校)-北门 约161米",113.0564,28.16862,0.0,22.306554223211805
2,2,2017-05-04 01:19:36,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约137米,距湘麓驾校(黎托分校)-北门 约161米",113.0564,28.16862,0.0,0.0
3,3,2017-05-04 01:20:24,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约137米,距湘麓驾校(黎托分校)-北门 约161米",113.0564,28.16862,0.0,0.0
4,4,2017-05-04 01:21:12,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约137米,距湘麓驾校(黎托分校)-北门 约161米",113.0564,28.16862,0.0,0.0
5,5,2017-05-04 01:22:00,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约137米,距湘麓驾校(黎托分校)-北门 约161米",113.0564,28.16862,0.0,0.0
6,6,2017-05-04 01:22:48,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约137米,距湘麓驾校(黎托分校)-北门 约161米",113.0564,28.16862,0.0,0.0
7,7,2017-05-04 01:23:36,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约137米,距湘麓驾校(黎托分校)-北门 约161米",113.0564,28.16862,0.0,0.0
8,8,2017-05-04 01:24:24,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约137米,距湘麓驾校(黎托分校)-北门 约161米",113.0564,28.16862,0.0,0.0
9,9,2017-05-04 01:25:13,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约137米,距湘麓驾校(黎托分校)-北门 约161米",113.0564,28.16862,0.0,0.0
10,10,2017-05-04 01:26:01,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约137米,距湘麓驾校(黎托分校)-北门 约161米",113.0564,28.16862,0.0,0.0
11,11,2017-05-04 01:26:48,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约137米,距湘麓驾校(黎托分校)-北门 约161米",113.0564,28.16862,0.0,0.0
12,12,2017-05-04 01:27:36,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约137米,距湘麓驾校(黎托分校)-北门 约161米",113.0564,28.16862,0.0,0.0
13,13,2017-05-04 01:28:24,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约137米,距湘麓驾校(黎托分校)-北门 约161米",113.0564,28.16862,0.0,0.0
14,14,2017-05-04 01:29:12,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约137米,距湘麓驾校(黎托分校)-北门 约161米",113.0564,28.16862,0.0,0.0
15,15,2017-05-04 01:30:00,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约137米,距湘麓驾校(黎托分校)-北门 约161米",113.0564,28.16862,0.0,0.0
16,16,2017-05-04 01:30:48,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约137米,距湘麓驾校(黎托分校)-北门 约161米",113.0564,28.16862,0.0,0.0
17,17,2017-05-04 01:31:36,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约137米,距湘麓驾校(黎托分校)-北门 约161米",113.0564,28.16862,0.0,0.0
18,18,2017-05-04 01:35:25,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约137米,距湘麓驾校(黎托分校)-北门 约161米",113.0564,28.16862,0.0,0.0
19,19,2017-05-04 01:38:41,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约137米,距湘麓驾校(黎托分校)-北门 约161米",113.0564,28.16862,0.0,0.0
20,20,2017-05-04 01:41:57,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约137米,距湘麓驾校(黎托分校)-北门 约161米",113.0564,28.16862,0.0,0.0
21,21,2017-05-04 01:45:13,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约137米,距湘麓驾校(黎托分校)-北门 约161米",113.0564,28.16862,0.0,0.0
22,22,2017-05-04 01:48:30,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约137米,距湘麓驾校(黎托分校)-北门 约161米",113.0564,28.16862,0.0,0.0
23,23,2017-05-04 01:51:46,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约137米,距湘麓驾校(黎托分校)-北门 约161米",113.0564,28.16862,0.0,0.0
24,24,2017-05-04 01:55:01,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约137米,距湘麓驾校(黎托分校)-北门 约161米",113.0564,28.16862,0.0,0.0
25,25,2017-05-04 01:58:18,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约137米,距湘麓驾校(黎托分校)-北门 约161米",113.0564,28.16862,0.0,0.0
26,26,2017-05-04 02:01:35,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约137米,距湘麓驾校(黎托分校)-北门 约161米",113.0564,28.16862,0.0,0.0
27,27,2017-05-04 02:04:50,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约137米,距湘麓驾校(黎托分校)-北门 约161米",113.0564,28.16862,0.0,0.0
28,28,2017-05-04 02:08:06,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约137米,距湘麓驾校(黎托分校)-北门 约161米",113.0564,28.16862,0.0,0.0
29,29,2017-05-04 02:11:23,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约137米,距湘麓驾校(黎托分校)-北门 约161米",113.0564,28.16862,0.0,0.0
30,30,2017-05-04 02:14:39,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约137米,距湘麓驾校(黎托分校)-北门 约161米",113.0564,28.16862,0.0,0.0
31,31,2017-05-04 02:17:56,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约137米,距湘麓驾校(黎托分校)-北门 约161米",113.0564,28.16862,0.0,0.0
32,32,2017-05-04 02:21:12,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约137米,距湘麓驾校(黎托分校)-北门 约161米",113.0564,28.16862,0.0,0.0
33,33,2017-05-04 02:24:28,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约137米,距湘麓驾校(黎托分校)-北门 约161米",113.0564,28.16862,0.0,0.0
34,34,2017-05-04 02:27:44,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约137米,距湘麓驾校(黎托分校)-北门 约161米",113.0564,28.16862,0.0,0.0
35,35,2017-05-04 02:30:59,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约137米,距湘麓驾校(黎托分校)-北门 约161米",113.0564,28.16862,0.0,0.0
36,36,2017-05-04 02:34:16,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约137米,距湘麓驾校(黎托分校)-北门 约161米",113.0564,28.16862,0.0,0.0
37,37,2017-05-04 02:37:33,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约137米,距湘麓驾校(黎托分校)-北门 约161米",113.0564,28.16862,0.0,0.0
38,38,2017-05-04 02:40:48,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约137米,距湘麓驾校(黎托分校)-北门 约161米",113.0564,28.16862,0.0,0.0
39,39,2017-05-04 02:44:04,0.0,0.0,"ACC开,3D定位,天线正常","湖南省长沙市雨花区G4(京港澳高速),距家庭招待所 约137米,距湘麓驾校(黎托分校)-北门 约161米",113.0564,28.16862,0.0,0.0
